File1,,,File2,,,,,,,,,,,,,
Lat,Lon,Time,Lat,Lon,Time,,,dLat,dLng,a,c,dist,Time,,,
52.2378391,6.87352974,20:14:07,52.237843,6.873509,20:14:08,,-1.157407407,6.80E-08,-3.62E-07,1.34E-14,2.32E-07,1.477242858,-00:00:01,-00:00:01,-1.00,
52.23783927,6.873576846,20:14:08,52.237838,6.873566,20:14:09,,-1.157407407,-2.22E-08,-1.89E-07,3.48E-15,1.18E-07,0.751934896,-00:00:01,-00:00:01,-1.00,
52.23783751,6.873628059,20:14:09,52.237835,6.873621,20:14:10,,-1.157407407,-4.38E-08,-1.23E-07,1.90E-15,8.72E-08,0.5558632,-00:00:01,-00:00:01,-1.00,
52.23783759,6.873673405,20:14:10,52.237833,6.873675,20:14:11,,-1.157407407,-8.02E-08,2.78E-08,1.68E-15,8.20E-08,0.522241164,-00:00:01,-00:00:01,-1.00,
52.23783181,6.873728642,20:14:11,52.23783,6.873729,20:14:12,,-1.157407407,-3.16E-08,6.24E-09,2.53E-16,3.18E-08,0.202785847,-00:00:01,-00:00:01,-1.00,
52.23783298,6.873783208,20:14:12,52.237831,6.873784,20:14:13,,-1.157407407,-3.46E-08,1.38E-08,3.18E-16,3.56E-08,0.22709529,-00:00:01,-00:00:01,-1.00,
52.23783676,6.873840792,20:14:13,52.237835,6.873837,20:14:14,,-1.157407407,-3.06E-08,-6.62E-08,6.45E-16,5.08E-08,0.323720903,-00:00:01,-00:00:01,-1.00,
52.23783835,6.873895358,20:14:14,52.237831,6.873886,20:14:15,,-1.157407407,-1.28E-07,-1.63E-07,6.61E-15,1.63E-07,1.036212547,-00:00:01,-00:00:01,-1.00,
52.23783541,6.873952188,20:14:15,52.23783,6.873937,20:14:16,,-1.157407407,-9.45E-08,-2.65E-07,8.82E-15,1.88E-07,1.196683343,-00:00:01,-00:00:01,-1.00,
52.23783139,6.874013878,20:14:16,52.237827,6.873988,20:14:17,,-1.157407407,-7.66E-08,-4.52E-07,2.06E-14,2.87E-07,1.828570989,-00:00:01,-00:00:01,-1.00,
52.23782837,6.874070792,20:14:17,52.237826,6.874044,20:14:18,,-1.157407407,-4.14E-08,-4.68E-07,2.09E-14,2.89E-07,1.843343748,-00:00:01,-00:00:01,-1.00,
52.23782301,6.87413156,20:14:18,52.237824,6.874153,20:14:20,,-2.314814815,1.73E-08,3.74E-07,1.32E-14,2.30E-07,1.464064868,-00:00:02,-00:00:02,-2.00,
52.23782578,6.874182103,20:14:19,52.237827,6.8741,20:14:19,,0,2.14E-08,-1.43E-06,1.93E-13,8.78E-07,5.592404175,00:00:00,00:00:00,0.00,
52.23783039,6.874231054,20:14:20,52.237824,6.874256,20:14:22,,-2.314814815,-1.11E-07,4.35E-07,2.09E-14,2.89E-07,1.841133691,-00:00:02,-00:00:02,-2.00,
52.23783231,6.874277154,20:14:21,52.237823,6.874204,20:14:21,,0,-1.63E-07,-1.28E-06,1.59E-13,7.99E-07,5.087867155,00:00:00,00:00:00,0.00,
52.23783659,6.874321327,20:14:22,52.237824,6.874309,20:14:23,,-1.157407407,-2.20E-07,-2.15E-07,1.64E-14,2.56E-07,1.632120439,-00:00:01,-00:00:01,-1.00,
52.23783407,6.874377234,20:14:23,52.237825,6.874362,20:14:24,,-1.157407407,-1.58E-07,-2.66E-07,1.29E-14,2.27E-07,1.447076629,-00:00:01,-00:00:01,-1.00,
52.2378324,6.874431968,20:14:24,52.237826,6.874415,20:14:25,,-1.157407407,-1.12E-07,-2.96E-07,1.13E-14,2.13E-07,1.356819525,-00:00:01,-00:00:01,-1.00,
52.23783248,6.874486282,20:14:25,52.237826,6.874468,20:14:26,,-1.157407407,-1.13E-07,-3.19E-07,1.27E-14,2.26E-07,1.438470325,-00:00:01,-00:00:01,-1.00,
52.23783324,6.874541184,20:14:26,52.237825,6.874518,20:14:27,,-1.157407407,-1.44E-07,-4.05E-07,2.05E-14,2.86E-07,1.825057291,-00:00:01,-00:00:01,-1.00,
52.23783525,6.874589045,20:14:27,52.237825,6.87457,20:14:28,,-1.157407407,-1.79E-07,-3.32E-07,1.84E-14,2.71E-07,1.726279004,-00:00:01,-00:00:01,-1.00,
52.23783449,6.874642186,20:14:28,52.237824,6.874621,20:14:29,,-1.157407407,-1.83E-07,-3.70E-07,2.12E-14,2.91E-07,1.855386915,-00:00:01,-00:00:01,-1.00,
52.23783416,6.874693567,20:14:29,52.237822,6.874672,20:14:30,,-1.157407407,-2.12E-07,-3.76E-07,2.45E-14,3.13E-07,1.996049395,-00:00:01,-00:00:01,-1.00,
52.23783433,6.874744277,20:14:30,52.23782,6.874721,20:14:31,,-1.157407407,-2.50E-07,-4.06E-07,3.11E-14,3.53E-07,2.247143801,-00:00:01,-00:00:01,-1.00,
52.23783667,6.874793898,20:14:31,52.237819,6.874772,20:14:32,,-1.157407407,-3.08E-07,-3.82E-07,3.75E-14,3.87E-07,2.466755944,-00:00:01,-00:00:01,-1.00,
52.23783642,6.874849889,20:14:32,52.237817,6.874824,20:14:33,,-1.157407407,-3.39E-07,-4.52E-07,4.79E-14,4.38E-07,2.787681793,-00:00:01,-00:00:01,-1.00,
52.23783701,6.874904875,20:14:33,52.23782,6.874932,20:14:35,,-2.314814815,-2.97E-07,4.73E-07,4.30E-14,4.15E-07,2.643486511,-00:00:02,-00:00:02,-2.00,
52.23783516,6.874955585,20:14:34,52.237816,6.874877,20:14:34,,0,-3.34E-07,-1.37E-06,2.04E-13,9.04E-07,5.759845101,00:00:00,00:00:00,0.00,
52.23783307,6.875009565,20:14:35,52.237821,6.874986,20:14:36,,-1.157407407,-2.11E-07,-4.11E-07,2.69E-14,3.28E-07,2.09175142,-00:00:01,-00:00:01,-1.00,
52.23783315,6.87506631,20:14:36,52.23782,6.875042,20:14:37,,-1.157407407,-2.30E-07,-4.24E-07,3.01E-14,3.47E-07,2.208816032,-00:00:01,-00:00:01,-1.00,
52.23783173,6.875121882,20:14:37,52.237821,6.875098,20:14:38,,-1.157407407,-1.87E-07,-4.17E-07,2.51E-14,3.17E-07,2.01675522,-00:00:01,-00:00:01,-1.00,
52.23783156,6.875179466,20:14:38,52.23782,6.875152,20:14:39,,-1.157407407,-2.02E-07,-4.79E-07,3.17E-14,3.56E-07,2.269338728,-00:00:01,-00:00:01,-1.00,
52.23782837,6.875237385,20:14:39,52.237819,6.875208,20:14:40,,-1.157407407,-1.64E-07,-5.13E-07,3.14E-14,3.54E-07,2.256144638,-00:00:01,-00:00:01,-1.00,
52.23782519,6.87529128,20:14:40,52.237815,6.875268,20:14:41,,-1.157407407,-1.78E-07,-4.06E-07,2.34E-14,3.06E-07,1.948489727,-00:00:01,-00:00:01,-1.00,
52.23782485,6.875344422,20:14:41,52.237814,6.875326,20:14:42,,-1.157407407,-1.89E-07,-3.22E-07,1.87E-14,2.73E-07,1.740702789,-00:00:01,-00:00:01,-1.00,
52.2378241,6.875401838,20:14:42,52.237813,6.875384,20:14:43,,-1.157407407,-1.94E-07,-3.11E-07,1.85E-14,2.72E-07,1.731628228,-00:00:01,-00:00:01,-1.00,
52.23782376,6.875461685,20:14:43,52.237814,6.875442,20:14:44,,-1.157407407,-1.70E-07,-3.44E-07,1.83E-14,2.71E-07,1.724936039,-00:00:01,-00:00:01,-1.00,
52.2378251,6.875519352,20:14:44,52.237815,6.8755,20:14:45,,-1.157407407,-1.76E-07,-3.38E-07,1.85E-14,2.72E-07,1.731766757,-00:00:01,-00:00:01,-1.00,
52.23782309,6.875570482,20:14:45,52.237815,6.875554,20:14:46,,-1.157407407,-1.41E-07,-2.88E-07,1.27E-14,2.26E-07,1.438557597,-00:00:01,-00:00:01,-1.00,
52.23781915,6.875621695,20:14:46,52.237813,6.875606,20:14:47,,-1.157407407,-1.07E-07,-2.74E-07,9.92E-15,1.99E-07,1.269031234,-00:00:01,-00:00:01,-1.00,
52.23781706,6.875672489,20:14:47,52.237813,6.875656,20:14:48,,-1.157407407,-7.08E-08,-2.88E-07,9.02E-15,1.90E-07,1.210121263,-00:00:01,-00:00:01,-1.00,
52.23781656,6.875726553,20:14:48,52.237814,6.875706,20:14:49,,-1.157407407,-4.46E-08,-3.59E-07,1.26E-14,2.24E-07,1.428072175,-00:00:01,-00:00:01,-1.00,
52.23781781,6.875781035,20:14:49,52.237813,6.875757,20:14:50,,-1.157407407,-8.40E-08,-4.19E-07,1.83E-14,2.70E-07,1.721916341,-00:00:01,-00:00:01,-1.00,
52.23781622,6.87583426,20:14:50,52.23782,6.875858,20:14:52,,-2.314814815,6.60E-08,4.14E-07,1.72E-14,2.62E-07,1.670291171,-00:00:02,-00:00:02,-2.00,
52.23782133,6.875889162,20:14:51,52.237819,6.875808,20:14:51,,0,-4.07E-08,-1.42E-06,1.89E-13,8.68E-07,5.5327155,00:00:00,00:00:00,0.00,
52.2378158,6.8759418,20:14:52,52.23782,6.875968,20:14:54,,-2.314814815,7.33E-08,4.57E-07,2.09E-14,2.89E-07,1.844153498,-00:00:02,-00:00:02,-2.00,
52.23781186,6.875993935,20:14:53,52.237819,6.875913,20:14:53,,0,1.25E-07,-1.41E-06,1.91E-13,8.74E-07,5.568094192,00:00:00,00:00:00,0.00,
52.23780893,6.876045233,20:14:54,52.237822,6.876022,20:14:55,,-1.157407407,2.28E-07,-4.05E-07,2.84E-14,3.37E-07,2.148385142,-00:00:01,-00:00:01,-1.00,
52.23780608,6.876095943,20:14:55,52.237822,6.876081,20:14:56,,-1.157407407,2.78E-07,-2.61E-07,2.57E-14,3.21E-07,2.042021004,-00:00:01,-00:00:01,-1.00,
52.23780298,6.876147576,20:14:56,52.237822,6.876138,20:14:57,,-1.157407407,3.32E-07,-1.67E-07,3.02E-14,3.47E-07,2.2135078,-00:00:01,-00:00:01,-1.00,
52.23780172,6.87620231,20:14:57,52.237821,6.876196,20:14:58,,-1.157407407,3.37E-07,-1.10E-07,2.94E-14,3.43E-07,2.186525086,-00:00:01,-00:00:01,-1.00,
52.23780482,6.876257546,20:14:58,52.237819,6.876256,20:14:59,,-1.157407407,2.47E-07,-2.70E-08,1.54E-14,2.48E-07,1.580171207,-00:00:01,-00:00:01,-1.00,
52.23780876,6.876312867,20:14:59,52.23782,6.876313,20:15:00,,-1.157407407,1.96E-07,2.32E-09,9.62E-15,1.96E-07,1.249835474,-00:00:01,-00:00:01,-1.00,
52.23781454,6.876369948,20:15:00,52.237821,6.87637,20:15:01,,-1.157407407,1.13E-07,9.15E-10,3.17E-15,1.13E-07,0.717909044,-00:00:01,-00:00:01,-1.00,
52.2378236,6.876422586,20:15:01,52.237819,6.876428,20:15:02,,-1.157407407,-8.02E-08,9.45E-08,2.45E-15,9.89E-08,0.630170595,-00:00:01,-00:00:01,-1.00,
52.23782795,6.876476901,20:15:02,52.237819,6.876485,20:15:03,,-1.157407407,-1.56E-07,1.41E-07,7.98E-15,1.79E-07,1.138266315,-00:00:01,-00:00:01,-1.00,
52.23783508,6.876527695,20:15:03,52.237823,6.876539,20:15:04,,-1.157407407,-2.11E-07,1.97E-07,1.48E-14,2.43E-07,1.548131016,-00:00:01,-00:00:01,-1.00,
52.23783776,6.876580669,20:15:04,52.237825,6.876591,20:15:05,,-1.157407407,-2.23E-07,1.80E-07,1.55E-14,2.49E-07,1.583845632,-00:00:01,-00:00:01,-1.00,
52.23784061,6.876628865,20:15:05,52.237829,6.876645,20:15:06,,-1.157407407,-2.03E-07,2.82E-07,1.77E-14,2.66E-07,1.695359472,-00:00:01,-00:00:01,-1.00,
52.23784204,6.876678737,20:15:06,52.23783,6.876701,20:15:07,,-1.157407407,-2.10E-07,3.89E-07,2.52E-14,3.17E-07,2.022251276,-00:00:01,-00:00:01,-1.00,
52.23784237,6.876730369,20:15:07,52.237829,6.876758,20:15:08,,-1.157407407,-2.33E-07,4.82E-07,3.54E-14,3.76E-07,2.398069042,-00:00:01,-00:00:01,-1.00,
52.23784246,6.876785187,20:15:08,52.237829,6.876812,20:15:09,,-1.157407407,-2.35E-07,4.68E-07,3.43E-14,3.71E-07,2.360535451,-00:00:01,-00:00:01,-1.00,
52.23784246,6.876837322,20:15:09,52.237826,6.876866,20:15:10,,-1.157407407,-2.87E-07,5.01E-07,4.41E-14,4.20E-07,2.676072595,-00:00:01,-00:00:01,-1.00,
52.23784262,6.876888368,20:15:10,52.237823,6.876918,20:15:11,,-1.157407407,-3.42E-07,5.17E-07,5.44E-14,4.66E-07,2.971934996,-00:00:01,-00:00:01,-1.00,
52.23784329,6.87694218,20:15:11,52.237826,6.876972,20:15:12,,-1.157407407,-3.02E-07,5.20E-07,4.82E-14,4.39E-07,2.79660384,-00:00:01,-00:00:01,-1.00,
52.23784355,6.876995321,20:15:12,52.237826,6.877021,20:15:13,,-1.157407407,-3.06E-07,4.48E-07,4.23E-14,4.11E-07,2.619849766,-00:00:01,-00:00:01,-1.00,
52.2378438,6.877044523,20:15:13,52.237829,6.87707,20:15:14,,-1.157407407,-2.58E-07,4.45E-07,3.52E-14,3.75E-07,2.390952802,-00:00:01,-00:00:01,-1.00,
52.23784472,6.877099676,20:15:14,52.237829,6.877122,20:15:15,,-1.157407407,-2.74E-07,3.90E-07,3.30E-14,3.64E-07,2.316399196,-00:00:01,-00:00:01,-1.00,
52.23784405,6.877151309,20:15:15,52.237828,6.877174,20:15:16,,-1.157407407,-2.80E-07,3.96E-07,3.43E-14,3.71E-07,2.360467346,-00:00:01,-00:00:01,-1.00,
52.23784137,6.877201432,20:15:16,52.237824,6.877228,20:15:17,,-1.157407407,-3.03E-07,4.64E-07,4.31E-14,4.15E-07,2.646051064,-00:00:01,-00:00:01,-1.00,
52.23783474,6.877251891,20:15:17,52.237818,6.877279,20:15:18,,-1.157407407,-2.92E-07,4.73E-07,4.23E-14,4.12E-07,2.621835054,-00:00:01,-00:00:01,-1.00,
52.23782418,6.877295393,20:15:18,52.237804,6.877323,20:15:19,,-1.157407407,-3.52E-07,4.82E-07,5.28E-14,4.60E-07,2.927529366,-00:00:01,-00:00:01,-1.00,
52.23780683,6.877338644,20:15:19,52.237784,6.877361,20:15:20,,-1.157407407,-3.99E-07,3.90E-07,5.40E-14,4.65E-07,2.96026495,-00:00:01,-00:00:01,-1.00,
52.23778747,6.87737192,20:15:20,52.237761,6.877396,20:15:21,,-1.157407407,-4.62E-07,4.20E-07,6.99E-14,5.29E-07,3.369260814,-00:00:01,-00:00:01,-1.00,
52.23776534,6.877398239,20:15:21,52.237737,6.877425,20:15:22,,-1.157407407,-4.95E-07,4.67E-07,8.16E-14,5.71E-07,3.640387787,-00:00:01,-00:00:01,-1.00,
52.23774187,6.877426486,20:15:22,52.237712,6.877452,20:15:23,,-1.157407407,-5.21E-07,4.45E-07,8.65E-14,5.88E-07,3.748589198,-00:00:01,-00:00:01,-1.00,
52.23771782,6.877455488,20:15:23,52.237687,6.877478,20:15:24,,-1.157407407,-5.38E-07,3.93E-07,8.68E-14,5.89E-07,3.753913579,-00:00:01,-00:00:01,-1.00,
52.2376941,6.877485327,20:15:24,52.237664,6.877502,20:15:25,,-1.157407407,-5.25E-07,2.91E-07,7.69E-14,5.55E-07,3.533837067,-00:00:01,-00:00:01,-1.00,
52.23767054,6.877515418,20:15:25,52.237639,6.877525,20:15:26,,-1.157407407,-5.51E-07,1.67E-07,7.84E-14,5.60E-07,3.567553894,-00:00:01,-00:00:01,-1.00,
52.23764699,6.877544085,20:15:26,52.237614,6.877549,20:15:27,,-1.157407407,-5.76E-07,8.58E-08,8.36E-14,5.78E-07,3.68350669,-00:00:01,-00:00:01,-1.00,
52.23762201,6.877574343,20:15:27,52.23759,6.877575,20:15:28,,-1.157407407,-5.59E-07,1.15E-08,7.81E-14,5.59E-07,3.559792093,-00:00:01,-00:00:01,-1.00,
52.23759536,6.877605692,20:15:28,52.237567,6.877604,20:15:29,,-1.157407407,-4.95E-07,-2.95E-08,6.13E-14,4.95E-07,3.155257797,-00:00:01,-00:00:01,-1.00,
52.23756937,6.877637291,20:15:29,52.237543,6.877633,20:15:30,,-1.157407407,-4.60E-07,-7.49E-08,5.35E-14,4.63E-07,2.947078065,-00:00:01,-00:00:01,-1.00,
52.23754213,6.877669562,20:15:30,52.237521,6.877665,20:15:31,,-1.157407407,-3.69E-07,-7.96E-08,3.46E-14,3.72E-07,2.370204166,-00:00:01,-00:00:01,-1.00,
52.23751598,6.877700826,20:15:31,52.237498,6.877696,20:15:32,,-1.157407407,-3.14E-07,-8.42E-08,2.53E-14,3.18E-07,2.026156112,-00:00:01,-00:00:01,-1.00,
52.23748941,6.877732174,20:15:32,52.237476,6.877725,20:15:33,,-1.157407407,-2.34E-07,-1.25E-07,1.52E-14,2.46E-07,1.569089054,-00:00:01,-00:00:01,-1.00,
52.23746561,6.877764026,20:15:33,52.237453,6.877757,20:15:34,,-1.157407407,-2.20E-07,-1.23E-07,1.35E-14,2.32E-07,1.481026334,-00:00:01,-00:00:01,-1.00,
52.23744432,6.877794871,20:15:34,52.237432,6.87779,20:15:35,,-1.157407407,-2.15E-07,-8.50E-08,1.22E-14,2.21E-07,1.408977214,-00:00:01,-00:00:01,-1.00,
52.23742353,6.877821023,20:15:35,52.237409,6.877825,20:15:36,,-1.157407407,-2.54E-07,6.94E-08,1.65E-14,2.57E-07,1.637984637,-00:00:01,-00:00:01,-1.00,
52.23739855,6.877848264,20:15:36,52.237385,6.877856,20:15:37,,-1.157407407,-2.36E-07,1.35E-07,1.57E-14,2.51E-07,1.5961205,-00:00:01,-00:00:01,-1.00,
52.23737416,6.877876678,20:15:37,52.23736,6.877888,20:15:38,,-1.157407407,-2.47E-07,1.98E-07,1.89E-14,2.75E-07,1.752985734,-00:00:01,-00:00:01,-1.00,
52.23735102,6.877904506,20:15:38,52.237335,6.877918,20:15:39,,-1.157407407,-2.80E-07,2.36E-07,2.48E-14,3.15E-07,2.004806778,-00:00:01,-00:00:01,-1.00,
52.23732789,6.877929568,20:15:39,52.237311,6.877948,20:15:40,,-1.157407407,-2.95E-07,3.22E-07,3.14E-14,3.55E-07,2.258911211,-00:00:01,-00:00:01,-1.00,
52.23730358,6.877956139,20:15:40,52.237283,6.877979,20:15:41,,-1.157407407,-3.59E-07,3.99E-07,4.72E-14,4.34E-07,2.767964502,-00:00:01,-00:00:01,-1.00,
52.2372781,6.87798514,20:15:41,52.237256,6.878007,20:15:42,,-1.157407407,-3.86E-07,3.82E-07,5.08E-14,4.51E-07,2.873267438,-00:00:01,-00:00:01,-1.00,
52.23725346,6.878014896,20:15:42,52.237229,6.878036,20:15:43,,-1.157407407,-4.27E-07,3.68E-07,5.83E-14,4.83E-07,3.07605937,-00:00:01,-00:00:01,-1.00,
52.23722924,6.878044903,20:15:43,52.237204,6.878068,20:15:44,,-1.157407407,-4.40E-07,4.03E-07,6.37E-14,5.05E-07,3.216763319,-00:00:01,-00:00:01,-1.00,
52.23720535,6.878075833,20:15:44,52.23718,6.878102,20:15:45,,-1.157407407,-4.42E-07,4.57E-07,6.85E-14,5.23E-07,3.33449019,-00:00:01,-00:00:01,-1.00,
52.23718121,6.87810584,20:15:45,52.237154,6.87814,20:15:46,,-1.157407407,-4.75E-07,5.96E-07,8.97E-14,5.99E-07,3.816202876,-00:00:01,-00:00:01,-1.00,
52.23715547,6.878132662,20:15:46,52.237129,6.878172,20:15:47,,-1.157407407,-4.62E-07,6.87E-07,9.76E-14,6.25E-07,3.980193211,-00:00:01,-00:00:01,-1.00,
52.23713066,6.878159903,20:15:47,52.237102,6.878201,20:15:48,,-1.157407407,-5.00E-07,7.17E-07,1.11E-13,6.66E-07,4.24154335,-00:00:01,-00:00:01,-1.00,
52.23710627,6.878185971,20:15:48,52.237075,6.878229,20:15:49,,-1.157407407,-5.46E-07,7.51E-07,1.27E-13,7.14E-07,4.547273696,-00:00:01,-00:00:01,-1.00,
52.2370797,6.878210027,20:15:49,52.237046,6.878256,20:15:50,,-1.157407407,-5.88E-07,8.02E-07,1.47E-13,7.66E-07,4.883069683,-00:00:01,-00:00:01,-1.00,
52.23705146,6.878231568,20:15:50,52.237017,6.87828,20:15:51,,-1.157407407,-6.01E-07,8.45E-07,1.57E-13,7.93E-07,5.055211323,-00:00:01,-00:00:01,-1.00,
52.23702296,6.878250679,20:15:51,52.236988,6.878298,20:15:52,,-1.157407407,-6.10E-07,8.26E-07,1.57E-13,7.92E-07,5.049003096,-00:00:01,-00:00:01,-1.00,
52.23699362,6.878269035,20:15:52,52.23696,6.878316,20:15:53,,-1.157407407,-5.87E-07,8.20E-07,1.49E-13,7.72E-07,4.919682528,-00:00:01,-00:00:01,-1.00,
52.23696697,6.878287643,20:15:53,52.23693,6.878332,20:15:54,,-1.157407407,-6.45E-07,7.74E-07,1.60E-13,8.01E-07,5.100862761,-00:00:01,-00:00:01,-1.00,
52.23694073,6.878304156,20:15:54,52.2369,6.878345,20:15:55,,-1.157407407,-7.11E-07,7.13E-07,1.74E-13,8.34E-07,5.314856184,-00:00:01,-00:00:01,-1.00,
52.23691483,6.878319411,20:15:55,52.236873,6.878357,20:15:56,,-1.157407407,-7.30E-07,6.56E-07,1.74E-13,8.33E-07,5.309109923,-00:00:01,-00:00:01,-1.00,
52.23688683,6.878332989,20:15:56,52.236842,6.878377,20:15:57,,-1.157407407,-7.83E-07,7.68E-07,2.08E-13,9.13E-07,5.816853092,-00:00:01,-00:00:01,-1.00,
52.23685725,6.878342293,20:15:57,52.236812,6.878398,20:15:58,,-1.157407407,-7.90E-07,9.72E-07,2.45E-13,9.89E-07,6.301009407,-00:00:01,-00:00:01,-1.00,
52.23682372,6.878358638,20:15:58,52.236782,6.878418,20:15:59,,-1.157407407,-7.28E-07,1.04E-06,2.33E-13,9.66E-07,6.153046707,-00:00:01,-00:00:01,-1.00,
52.23679656,6.878375318,20:15:59,52.236751,6.878446,20:16:00,,-1.157407407,-7.95E-07,1.23E-06,3.01E-13,1.10E-06,6.98806284,-00:00:01,-00:00:01,-1.00,
52.23677251,6.878396776,20:16:00,52.236724,6.878473,20:16:01,,-1.157407407,-8.47E-07,1.33E-06,3.45E-13,1.17E-06,7.48549043,-00:00:01,-00:00:01,-1.00,
52.23674996,6.878420748,20:16:01,52.236698,6.8785,20:16:02,,-1.157407407,-9.07E-07,1.38E-06,3.85E-13,1.24E-06,7.905963845,-00:00:01,-00:00:01,-1.00,
52.23672875,6.878445977,20:16:02,52.236669,6.878523,20:16:03,,-1.157407407,-1.04E-06,1.34E-06,4.41E-13,1.33E-06,8.46484485,-00:00:01,-00:00:01,-1.00,
52.23670235,6.878464585,20:16:03,52.236638,6.878532,20:16:04,,-1.157407407,-1.12E-06,1.18E-06,4.45E-13,1.33E-06,8.501318279,-00:00:01,-00:00:01,-1.00,
52.23667234,6.878467938,20:16:04,52.236607,6.87853,20:16:05,,-1.157407407,-1.14E-06,1.08E-06,4.35E-13,1.32E-06,8.405394548,-00:00:01,-00:00:01,-1.00,
52.23664116,6.878460059,20:16:05,52.236577,6.878524,20:16:06,,-1.157407407,-1.12E-06,1.12E-06,4.30E-13,1.31E-06,8.358111298,-00:00:01,-00:00:01,-1.00,
52.23660956,6.87844472,20:16:06,52.236547,6.878513,20:16:07,,-1.157407407,-1.09E-06,1.19E-06,4.31E-13,1.31E-06,8.367300234,-00:00:01,-00:00:01,-1.00,
52.23657737,6.878425777,20:16:07,52.236519,6.878495,20:16:08,,-1.157407407,-1.02E-06,1.21E-06,3.96E-13,1.26E-06,8.022033272,-00:00:01,-00:00:01,-1.00,
52.23654955,6.878404068,20:16:08,52.236492,6.878471,20:16:09,,-1.157407407,-1.00E-06,1.17E-06,3.80E-13,1.23E-06,7.856209253,-00:00:01,-00:00:01,-1.00,
52.23652356,6.878380347,20:16:09,52.236465,6.878444,20:16:10,,-1.157407407,-1.02E-06,1.11E-06,3.77E-13,1.23E-06,7.822602104,-00:00:01,-00:00:01,-1.00,
52.23649666,6.878356794,20:16:10,52.236441,6.878422,20:16:11,,-1.157407407,-9.71E-07,1.14E-06,3.57E-13,1.20E-06,7.616908756,-00:00:01,-00:00:01,-1.00,
52.23647126,6.87834112,20:16:11,52.236412,6.8784,20:16:12,,-1.157407407,-1.03E-06,1.03E-06,3.66E-13,1.21E-06,7.713403199,-00:00:01,-00:00:01,-1.00,
52.23643949,6.878350843,20:16:12,52.236386,6.878381,20:16:13,,-1.157407407,-9.34E-07,5.26E-07,2.44E-13,9.88E-07,6.292627707,-00:00:01,-00:00:01,-1.00,
52.23641577,6.878340868,20:16:13,52.236357,6.878364,20:16:14,,-1.157407407,-1.03E-06,4.04E-07,2.78E-13,1.06E-06,6.72227894,-00:00:01,-00:00:01,-1.00,
52.23638669,6.878323602,20:16:14,52.236327,6.878353,20:16:15,,-1.157407407,-1.04E-06,5.13E-07,2.96E-13,1.09E-06,6.932200228,-00:00:01,-00:00:01,-1.00,
52.23635442,6.878318153,20:16:15,52.236297,6.87834,20:16:16,,-1.157407407,-1.00E-06,3.81E-07,2.65E-13,1.03E-06,6.555431607,-00:00:01,-00:00:01,-1.00,
52.23632131,6.878305748,20:16:16,52.236264,6.878331,20:16:17,,-1.157407407,-1.00E-06,4.41E-07,2.68E-13,1.04E-06,6.6002624,-00:00:01,-00:00:01,-1.00,
52.23628728,6.878292924,20:16:17,52.236227,6.878316,20:16:18,,-1.157407407,-1.05E-06,4.03E-07,2.92E-13,1.08E-06,6.884262888,-00:00:01,-00:00:01,-1.00,
52.23625182,6.878280854,20:16:18,52.23619,6.8783,20:16:19,,-1.157407407,-1.08E-06,3.34E-07,3.02E-13,1.10E-06,6.996811229,-00:00:01,-00:00:01,-1.00,
52.23621159,6.87826518,20:16:19,52.236155,6.878282,20:16:20,,-1.157407407,-9.88E-07,2.94E-07,2.52E-13,1.00E-06,6.395766186,-00:00:01,-00:00:01,-1.00,
52.23617295,6.878249422,20:16:20,52.236119,6.878263,20:16:21,,-1.157407407,-9.42E-07,2.37E-07,2.27E-13,9.53E-07,6.069590151,-00:00:01,-00:00:01,-1.00,
52.23613095,6.878228802,20:16:21,52.236082,6.878247,20:16:22,,-1.157407407,-8.54E-07,3.18E-07,1.92E-13,8.76E-07,5.582784627,-00:00:01,-00:00:01,-1.00,
52.23609692,6.878210949,20:16:22,52.236045,6.878233,20:16:23,,-1.157407407,-9.06E-07,3.85E-07,2.19E-13,9.36E-07,5.965778998,-00:00:01,-00:00:01,-1.00,
52.23605929,6.878193766,20:16:23,52.236011,6.878221,20:16:24,,-1.157407407,-8.43E-07,4.75E-07,1.99E-13,8.92E-07,5.680786808,-00:00:01,-00:00:01,-1.00,
52.23602509,6.878179517,20:16:24,52.235975,6.878203,20:16:25,,-1.157407407,-8.74E-07,4.10E-07,2.07E-13,9.10E-07,5.794910122,-00:00:01,-00:00:01,-1.00,
52.2359929,6.878171638,20:16:25,52.235941,6.878189,20:16:26,,-1.157407407,-9.06E-07,3.03E-07,2.14E-13,9.25E-07,5.891402376,-00:00:01,-00:00:01,-1.00,
52.23596072,6.878160574,20:16:26,52.235906,6.878177,20:16:27,,-1.157407407,-9.55E-07,2.87E-07,2.36E-13,9.71E-07,6.186361323,-00:00:01,-00:00:01,-1.00,
52.23592283,6.878157388,20:16:27,52.235873,6.878158,20:16:28,,-1.157407407,-8.70E-07,1.07E-08,1.89E-13,8.70E-07,5.541226752,-00:00:01,-00:00:01,-1.00,
52.23588905,6.878140206,20:16:28,52.235842,6.878134,20:16:29,,-1.157407407,-8.21E-07,-1.08E-07,1.70E-13,8.24E-07,5.249089266,-00:00:01,-00:00:01,-1.00,
52.23585569,6.878115898,20:16:29,52.235812,6.878109,20:16:30,,-1.157407407,-7.63E-07,-1.20E-07,1.47E-13,7.66E-07,4.881094771,-00:00:01,-00:00:01,-1.00,
